ticker,valuation_year,implied_upside,t_bond_rate,beta_ewm_median,volatility_21d_mean,volatility_21d_max,log_volume_mean,market_deviation_mean,market_deviation_std,market_momentum_mean,market_momentum_std,market_3y_return,real_alpha,alpha_hat
APPF,2022,-0.9194720932873156,0.0388,1.0237534777523265,0.0262637235181133,0.0543044139812303,11.601256260278614,0.0010043755258673,0.0277113675254577,0.0035727899772246,0.0489910741091025,0.236845674166537,0.0753816335076011,-0.0015498592427773948
APPF,2023,-0.8649233936124694,0.0388,1.1219118028585129,0.0263113374940301,0.0543044139812303,11.654820338622867,0.0002408888612018,0.029301175298218,0.0013344573133794,0.0520548762165705,0.4712437316645299,0.3386589757295144,-0.06791485082105786
APPF,2024,-0.9387084346954472,0.0458,1.2765829303924594,0.02422304470095,0.0583819429759144,12.0066284286551,0.0087805066471735,0.0186479970301173,0.0186410908128447,0.0320154489411498,0.4257566143393334,0.2289325447936929,-0.20744811485986786
APPF,2025,-0.936348277742678,0.0418,0.9849268798804768,0.0248475179270793,0.0583819429759144,12.389032996964234,0.0075359614529827,0.020784181558573,0.0167569071355605,0.0361444232704772,0.4476053020495871,-0.2401828543945185,-0.13941722152248237
WTER,2023,-1.049508537102569,0.0388,1.0357945247933988,0.0606603918198183,0.1173554671355469,8.905381240364221,0.0002408888612018,0.029301175298218,0.0013344573133794,0.0520548762165705,0.4712437316645299,-1.1363128807718637,-0.7674491581948951
HURC,2025,0.9973673918634076,0.0418,0.7356527115646602,0.0261680383014912,0.0617434788201615,9.860956074108234,0.0075359614529827,0.020784181558573,0.0167569071355605,0.0361444232704772,0.4476053020495871,-0.3420897800310484,-0.12869385854191143
SRE,2023,1.1514818632470083,0.0388,0.5567241100433157,0.0131656613649353,0.0221115742310935,14.790790784981755,0.0002408888612018,0.029301175298218,0.0013344573133794,0.0520548762165705,0.4712437316645299,-0.2207552622345503,-0.05549101970543998
SRE,2024,-0.4809236039004858,0.0458,0.5188412080937852,0.0117881514600189,0.0199786522392433,14.78968844600441,0.0087805066471735,0.0186479970301173,0.0186410908128447,0.0320154489411498,0.4257566143393334,-0.0517209152905295,-0.11065581115829384
SRE,2025,0.0007877570568486,0.0418,0.5761747458769186,0.0142958304593004,0.0487980579875261,15.002584211566928,0.0075359614529827,0.020784181558573,0.0167569071355605,0.0361444232704772,0.4476053020495871,-0.1053662804088415,-0.1168566470871947
AON,2022,-0.7245781119258219,0.0388,0.7955900826055599,0.0153536578651668,0.028753808272486,13.974381234922223,0.0010043755258673,0.0277113675254577,0.0035727899772246,0.0489910741091025,0.236845674166537,0.2314996528849134,0.11243357142245251
